,Player ID,Name,Full Name,Team Name,Position,Height,Weight,Birth Date,Birth Place,Retired,Player Url,Current Team ID,All Teams,Total Seasons,Total Games,Games Started,Total Minutes Played,Field Goals,Field Goals Attempted,Field Goal %,3pt,3pt Attempted,3pt %,2pt,2pt Attempted,2pt %,Free Throws,Free Throws Attempted,Free Throws %,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points
2151,2480,T.J. Leaf,Ty Jacob Leaf,Indiana Pacers,F,82,225.0,April 30 1997,"Tel Aviv, Israel",False,/players/l/leaftj01.html,12.0,[12],3,133.0,2.0,1161.0,5.9,11.94,49.43,0.98,2.68,36.46,4.97,9.26,53.67,1.09,1.77,61.46,2.88,5.46,8.26,1.23,0.64,0.8,0.86,2.99,13.87
2152,2481,Manny Leaks,Emanuel Leaks Jr.,retired,C-F,80,225.0,November 27 1945,"Cleveland, Ohio",True,/players/l/leaksma01.html,0.0,[23],2,135.0,71.5612097899628,3375.0,4.9,12.45,39.36,0.0,0.0,0.0,4.9,12.45,39.36,2.13,2.98,71.43,4.87,4.94,9.8,1.32,0.1,0.43,0.0,3.03,11.9
2153,2482,Hal Lear,Harold C. Lear Jr.,retired,G,72,163.0,January 31 1935,"Philadelphia, Pennsylvania",True,/players/l/learha01.html,0.0,[],1,3.0,1.2201213610377732,14.0,5.1,15.4,33.12,0.0,0.0,0.0,5.1,15.4,33.12,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0,0.0,0.0,7.7,10.3
2154,2483,Allen Leavell,Allen Frazier Leavell,retired,G,73,170.0,May 27 1957,"Muncie, Indiana",True,/players/l/leaveal01.html,0.0,[],10,700.0,322.4497643104638,16248.0,5.66,12.57,45.01,0.32,1.33,24.18,5.34,11.21,47.66,3.21,3.83,83.84,0.66,1.92,2.58,7.41,2.07,0.28,2.94,3.29,14.8
2155,2484,Jeff Lebo,Jeffrey Brian Lebo,retired,G,74,180.0,October 5 1966,"Carlisle, Pennsylvania",True,/players/l/leboje01.html,0.0,[],1,4.0,0.0,32.0,2.3,7.9,29.11,0.0,0.0,0.0,2.3,7.9,29.11,2.3,2.3,100.0,2.3,2.3,4.5,3.4,2.3,0.0,1.1,7.9,6.8
2156,2485,Eric Leckner,Eric Charles Leckner,retired,C-F,83,265.0,May 27 1966,"Inglewood, California",True,/players/l/leckner01.html,0.0,"[29, 9, 23, 26]",8,541.0,63.0,6696.0,4.61,9.3,49.59,0.0,0.04,0.0,4.61,9.28,49.74,2.56,3.95,64.77,2.42,6.98,9.41,1.38,0.56,0.88,2.52,6.68,11.79
2157,2486,Jalen Lecque,Jalen Evander Lecque,Phoenix Suns,G,75,185.0,June 13 2000,"New York, New York",False,/players/l/lecquja01.html,24.0,[24],1,4.0,0.0,26.0,5.5,13.8,39.86,0.0,5.5,0.0,5.5,8.3,66.27,2.8,2.8,100.0,0.0,0.0,0.0,2.8,0.0,0.0,1.4,2.8,13.8
2158,2487,Ricky Ledo,Ricky Ledo,retired,G,79,195.0,September 10 1992,"Providence, Rhode Island",True,/players/l/ledori01.html,0.0,"[7, 20]",2,45.0,0.0,521.0,4.8,14.45,33.24,1.58,4.29,36.92,3.23,10.17,31.75,2.5,3.3,75.76,2.22,2.91,5.13,2.77,0.89,0.14,3.71,3.05,13.78
2159,2488,Butch Lee,Alfred Lee,retired,G,72,185.0,December 5 1956,"Santurce, Puerto Rico",True,/players/l/leebu01.html,0.0,"[1, 6, 14]",2,192.0,68.42540201656952,3668.0,5.82,12.91,45.1,0.0,0.0,0.0,5.82,12.91,45.1,3.54,4.69,75.5,0.8,1.91,2.66,6.04,1.69,0.0,3.23,2.94,15.18
2160,2489,Clyde Lee,Clyde Wayne Lee,retired,F-C,82,205.0,March 14 1944,"Nashville, Tennessee",True,/players/l/leecl01.html,0.0,"[23, 1]",10,822.0,505.8478464178702,22341.0,3.91,9.1,42.94,0.0,0.0,0.0,3.91,9.1,42.94,2.16,3.49,61.98,8.0,5.51,13.51,1.42,0.18,0.14,0.0,4.01,10.0
2161,2490,Courtney Lee,Courtney Lee,Dallas Mavericks,G,77,215.0,October 3 1985,"Indianapolis, Indiana",False,/players/l/leeco01.html,7.0,"[15, 20, 11, 2, 22, 3, 7]",12,993.0,631.0,26470.0,4.86,10.75,45.26,1.42,3.65,38.96,3.46,7.08,48.95,1.59,1.86,85.32,0.58,2.88,3.47,2.22,1.31,0.38,1.25,2.2,12.74
2162,2491,Damion Lee,Damion Lee,Golden State Warriors,G,77,210.0,October 21 1992,"Baltimore, Maryland",False,/players/l/leeda03.html,10.0,"[10, 1]",3,87.0,38.0,1898.0,5.36,12.83,41.79,1.91,5.66,33.79,3.45,7.23,47.71,2.55,2.97,85.78,0.96,5.26,6.2,2.68,1.37,0.08,1.48,2.83,15.19
2163,2493,David Lee,David Lee,retired,F,81,245.0,April 29 1983,"St. Louis, Missouri",True,/players/l/leeda02.html,0.0,"[20, 10, 27, 2, 7]",12,884.0,510.0,25196.0,6.83,12.71,53.73,0.0,0.03,0.0,6.83,12.67,53.91,3.05,3.94,77.29,3.22,7.69,10.9,2.73,0.92,0.51,2.18,3.25,16.67
2164,2495,Doug Lee,Douglas Edward Lee,retired,G-F,77,200.0,October 24 1964,"Washington, Illinois",True,/players/l/leedo01.html,0.0,"[3, 26]",3,73.0,0.0,415.0,5.32,12.83,41.43,1.59,5.0,31.81,3.75,7.84,47.74,2.44,3.45,70.72,1.48,2.16,3.64,2.79,1.49,0.41,1.73,5.56,14.59
2165,2496,George Lee,George C. Lee,retired,F-G,76,200.0,November 23 1936,Unknown,True,/players/l/leege01.html,0.0,[9],7,297.0,76.43241282917813,5158.0,5.16,13.64,37.81,0.0,0.0,0.0,5.16,13.64,37.81,5.22,7.14,73.13,4.2,4.44,8.64,1.77,0.0,0.0,0.0,3.52,15.56
2166,2497,Greg Lee,Gregory Scott Lee,retired,G,75,190.0,December 12 1951,"Reseda, California",True,/players/l/leegr01.html,0.0,[25],1,5.0,1.0758123495147178,35.0,2.1,4.1,51.22,0.0,0.0,0.0,2.1,4.1,51.22,2.1,2.1,100.0,0.0,2.1,2.1,11.3,2.1,0.0,0.0,6.2,6.2
2167,2498,Keith Lee,Keith DeWayne Lee,retired,F-C,82,215.0,December 28 1962,"West Memphis, Arkansas",True,/players/l/leeke01.html,0.0,"[6, 3]",3,182.0,43.0,2907.0,5.64,12.54,44.94,0.04,0.15,27.01,5.64,12.4,45.45,2.51,3.32,75.63,3.47,7.18,10.68,2.21,0.93,1.37,2.66,6.04,13.79
2168,2499,Kurk Lee,Marvin Kurk Lee,retired,G,75,190.0,June 3 1967,"Baltimore, Maryland",True,/players/l/leeku01.html,0.0,[],1,48.0,0.0,265.0,2.6,9.6,27.08,0.4,2.0,20.0,2.2,7.6,28.95,3.4,3.8,89.47,1.0,3.1,4.1,4.6,1.5,0.3,2.7,5.3,9.0
2169,2500,Malcolm Lee,Malcolm T. Lee,retired,G,77,200.0,May 22 1990,"Riverside, California",True,/players/l/leema01.html,0.0,"[18, 23]",3,36.0,12.0,534.0,3.5,9.17,38.13,0.68,2.31,29.39,2.82,6.91,40.8,1.77,2.49,70.96,1.62,2.76,4.43,3.45,1.36,0.65,1.79,3.5,9.44
2170,2501,Rock Lee,Rock Alan Lee,retired,C,82,220.0,May 1 1955,"La Jolla, California",True,/players/l/leero02.html,0.0,[],1,2.0,0.0,10.0,3.6,7.2,50.0,0.0,0.0,0.0,3.6,7.2,50.0,0.0,14.4,0.0,0.0,3.6,3.6,7.2,0.0,0.0,0.0,10.8,7.2
2171,2502,Ron Lee,Ronald Henry Lee,retired,G,76,193.0,November 2 1952,"Boston, Massachusetts",True,/players/l/leero01.html,0.0,"[24, 9, 1]",6,569.0,207.72359828357676,12099.0,4.86,11.69,41.55,0.18,0.56,32.36,4.66,11.12,41.91,2.37,3.39,70.01,1.49,3.02,4.48,6.35,3.2,0.44,3.11,5.12,12.22
2172,2503,Russ Lee,Russell E. Lee,retired,G-F,77,185.0,January 27 1950,"Boston, Massachusetts",True,/players/l/leeru01.html,0.0,[17],3,97.0,0.31490523503062096,582.0,7.18,18.38,39.05,0.0,0.0,0.0,7.18,18.38,39.05,3.11,4.52,68.83,2.49,4.57,7.06,3.99,1.35,0.19,0.0,5.08,17.45
2173,2506,Tim Legler,Timothy Eugene Legler,retired,G,76,200.0,December 26 1966,"Washington, District of Columbia",True,/players/l/legleti01.html,0.0,"[7, 10, 24, 8, 29]",10,343.0,4.0,5888.0,5.3,11.9,44.49,1.72,4.1,41.93,3.58,7.83,45.68,2.8,3.34,83.87,0.94,2.38,3.29,2.75,1.06,0.28,1.35,3.51,15.12
2174,2507,George Lehmann,George Lehmann,retired,G,72,180.0,May 1 1942,"Riverside, New Jersey",True,/players/l/lehmage01.html,0.0,[],2,66.0,2.2173675896983616,635.0,4.84,13.59,35.65,0.0,0.0,0.0,4.84,13.59,35.65,2.41,3.1,77.84,0.0,3.0,3.0,6.77,0.0,0.0,0.0,4.07,12.1
2175,2508,Walt Lemon Jr.,Walt Lemon Jr.,retired,G,75,180.0,July 26 1992,"Chicago, Illinois",True,/players/l/lemonwa01.html,0.0,[5],2,11.0,3.0,202.0,8.03,18.4,43.62,0.5,1.08,46.55,7.52,17.3,43.48,1.77,2.52,70.17,0.74,4.5,5.16,6.26,1.98,0.34,2.53,3.36,18.33
2176,2509,Alex Len,Oleksiy Len,Atlanta Hawks,C,84,250.0,June 16 1993,"Antratsit, Ukraine",False,/players/l/lenal01.html,1.0,"[24, 1]",7,452.0,180.0,8945.0,5.56,11.3,49.19,0.37,1.16,31.86,5.17,10.15,50.91,3.09,4.47,69.15,3.69,7.71,11.39,1.55,0.77,1.8,2.29,4.86,14.57
2177,2510,Voshon Lenard,Voshon Kelan Lenard,retired,G,76,205.0,May 14 1973,"Detroit, Michigan",True,/players/l/lenarvo01.html,0.0,"[16, 8, 28, 25]",11,591.0,327.0,15807.0,5.76,13.85,41.55,2.18,5.73,38.11,3.53,8.12,43.5,2.13,2.75,77.59,0.78,2.97,3.78,2.77,1.02,0.31,1.79,2.86,15.8
2178,2512,Gary Leonard,Gary Francis Leonard,retired,C,85,250.0,February 16 1967,"Belleville, Illinois",True,/players/l/leonaga01.html,0.0,"[18, 1]",3,31.0,0.0,149.0,4.12,8.95,46.06,0.0,0.26,0.0,4.12,8.69,47.42,2.41,4.86,49.68,3.11,5.05,8.25,0.5,1.01,2.46,2.2,7.51,10.66
2179,2513,Kawhi Leonard,Kawhi Leonard,Los Angeles Clippers,F,79,230.0,June 29 1991,"Riverside, California",False,/players/l/leonaka01.html,13.0,"[27, 28, 13]",9,509.0,482.0,15768.0,7.74,15.77,49.12,1.67,4.36,38.39,6.07,11.41,53.22,4.31,5.06,85.13,1.44,6.02,7.47,3.07,2.05,0.77,1.83,2.0,21.44
2180,2514,Meyers Leonard,Meyers Leonard,Miami Heat,C-F,84,260.0,February 27 1992,"Robinson, Illinois",False,/players/l/leoname01.html,16.0,"[25, 16]",8,442.0,91.0,7082.0,4.84,9.99,48.43,1.65,4.19,39.37,3.2,5.86,54.61,1.29,1.61,80.11,1.63,7.12,8.74,2.0,0.41,0.64,1.56,4.86,12.62
2181,2515,Slick Leonard,William Robert Leonard,retired,G,75,185.0,July 17 1932,"Terre Haute, Indiana",True,/players/l/leonasl01.html,0.0,[],7,426.0,266.8905224479691,11632.0,4.86,13.95,34.84,0.0,0.0,0.0,4.86,13.95,34.84,3.28,4.41,74.41,0.0,3.77,3.77,4.42,0.0,0.0,0.0,2.83,13.02
2182,2516,Jim Les,James Allen Les,retired,G,71,165.0,August 18 1963,"Niles, Illinois",True,/players/l/lesji01.html,0.0,"[26, 29, 1, 13]",7,328.0,13.0,4314.0,3.15,7.94,39.62,1.62,4.14,39.26,1.51,3.8,39.6,2.34,2.92,80.38,0.77,2.62,3.37,7.93,1.44,0.17,2.54,3.58,10.31
2183,2517,Travis Leslie,Travis Demetrius Leslie,retired,G,76,205.0,March 29 1990,"Atlanta, Georgia",True,/players/l/leslitr01.html,0.0,[],1,10.0,0.0,45.0,4.0,11.2,35.71,0.0,0.0,0.0,4.0,11.2,35.71,3.2,7.2,44.44,4.8,2.4,7.2,4.0,1.6,1.6,1.6,3.2,11.2
2184,2518,Ronnie Lester,Ronnie Lester,retired,G,74,175.0,January 1 1959,"Canton, Mississippi",True,/players/l/lestero01.html,0.0,"[5, 14]",6,250.0,117.50882277056567,4959.0,4.96,10.53,47.1,0.06,0.14,41.17,4.9,10.36,47.31,3.27,4.19,78.02,1.08,2.37,3.43,7.29,1.38,0.24,3.47,2.85,13.18
2185,2519,Clifford Lett,Clifford Earl Lett,retired,G,75,170.0,December 23 1965,"Pensacola, Florida",True,/players/l/lettcl01.html,0.0,"[27, 5]",2,11.0,0.0,127.0,4.55,10.46,43.5,0.0,0.31,0.0,4.55,10.22,44.5,1.71,2.57,66.67,0.31,1.71,1.95,2.24,0.55,0.31,2.83,4.84,10.79
2186,2520,Jon Leuer,Jon Leuer,retired,F,82,228.0,May 14 1989,"Long Lake, Minnesota",True,/players/l/leuerjo01.html,0.0,"[15, 9, 24, 17, 6]",8,405.0,80.0,6132.0,5.88,12.2,48.21,0.73,2.27,32.26,5.15,9.93,51.84,1.87,2.47,75.65,2.18,6.44,8.58,1.83,0.85,0.61,1.57,3.55,14.39
2187,2521,Andrew Levane,Andrew Joseph Levane,retired,F-G,74,190.0,April 11 1920,"Brooklyn, New York",True,/players/l/levanan01.html,0.0,[],1,7.0,1.4038480204175052,68.0,1.6,12.7,12.6,0.0,0.0,0.0,1.6,12.7,12.6,1.1,1.6,68.75,0.37,4.43,4.8,4.8,0.0,0.0,0.0,7.9,4.2
2188,2522,Fat Lever,Lafayette Lever,retired,G,75,170.0,August 18 1960,"Pine Bluff, Arkansas",True,/players/l/leverfa01.html,0.0,"[8, 25, 7]",11,752.0,599.0,23814.0,6.42,14.37,44.69,0.26,0.8,32.71,6.18,13.57,45.53,2.69,3.49,76.93,2.18,4.64,6.84,7.09,2.5,0.32,2.23,2.73,15.78
2189,2523,Caris LeVert,Caris Coleman LeVert,Brooklyn Nets,G-F,78,205.0,August 25 1994,"Columbus, Ohio",False,/players/l/leverca01.html,3.0,[3],4,197.0,76.0,4966.0,6.28,14.66,42.86,1.69,5.08,33.27,4.56,9.56,47.66,2.6,3.68,70.69,1.02,4.1,5.11,4.87,1.44,0.34,2.61,2.74,16.86
2190,2524,Cliff Levingston,Clifford Eugene Levingston,retired,F,80,210.0,January 4 1961,"San Diego, California",True,/players/l/levincl01.html,0.0,"[1, 5, 9, 8]",11,830.0,216.0,16962.0,4.95,9.62,51.43,0.0,0.06,0.0,4.94,9.53,51.8,2.58,3.81,67.83,3.76,5.38,9.14,1.59,1.13,1.26,1.76,4.88,12.5
2191,2525,Bobby Lewis,Robert Franklin Lewis,retired,G,75,175.0,March 20 1945,Unknown,True,/players/l/lewisbo01.html,0.0,[6],4,255.0,58.401763860771084,4303.0,4.74,12.39,38.27,0.0,0.0,0.0,4.74,12.39,38.27,2.96,4.16,71.3,0.29,4.17,4.46,4.63,0.0,0.0,0.0,4.2,12.4
2192,2526,Cedric Lewis,Cedric Lewis,retired,F-C,82,235.0,September 24 1969,"Washington, District of Columbia",True,/players/l/lewisce01.html,0.0,[],1,3.0,0.0,4.0,18.0,27.0,66.67,0.0,0.0,0.0,18.0,27.0,66.67,0.0,0.0,0.0,18.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,36.0
2193,2528,Freddie Lewis,Frederick L. Lewis,retired,G,72,175.0,July 1 1943,"Huntington, West Virginia",True,/players/l/lewisfr02.html,0.0,[],2,64.0,8.318680972822996,886.0,5.75,14.32,40.17,0.0,0.0,0.0,5.75,14.32,40.17,3.66,4.77,76.68,0.79,2.92,3.7,3.93,0.75,0.06,0.0,4.37,15.17
2194,2530,Martin Lewis,Martin Lewis,retired,F,77,210.0,April 28 1975,"Liberal, Kansas",True,/players/l/lewisma01.html,0.0,[],2,25.0,0.0,239.0,5.25,11.13,47.17,0.46,1.49,31.09,4.79,9.64,49.65,2.44,4.09,59.67,2.9,2.43,5.25,1.08,1.33,0.77,2.28,4.38,13.42
2195,2532,Quincy Lewis,Quincy Lavell Lewis,retired,F,79,215.0,June 26 1977,"Little Rock, Arkansas",True,/players/l/lewisqu01.html,0.0,"[29, 18]",4,159.0,21.0,1853.0,4.53,11.35,39.91,0.7,2.13,32.9,3.78,9.18,41.22,1.27,1.82,69.71,1.36,2.71,4.07,1.85,1.17,0.71,1.89,6.48,11.04
2196,2533,Ralph Lewis,Ralph Adolphus Lewis,retired,F-G,78,200.0,March 28 1963,"Philadelphia, Pennsylvania",True,/players/l/lewisra01.html,0.0,[9],3,106.0,0.0,698.0,4.77,11.47,41.62,0.05,0.19,25.49,4.72,11.23,42.07,2.68,4.72,56.83,3.08,3.29,6.37,1.48,1.35,0.37,2.44,3.62,12.32
2197,2534,Rashard Lewis,Rashard Quovon Lewis,retired,F,82,215.0,August 8 1979,"Pineville, Louisiana",True,/players/l/lewisra02.html,0.0,"[22, 16, 30]",16,1106.0,894.0,35365.0,5.99,13.29,45.05,1.91,4.96,38.48,4.1,8.34,49.19,2.62,3.26,80.44,1.51,4.31,5.83,1.89,1.19,0.57,1.7,2.62,16.53
2198,2535,Reggie Lewis,Reginald C. Lewis,retired,G-F,79,195.0,November 21 1965,"Baltimore, Maryland",True,/players/l/lewisre01.html,0.0,[],6,450.0,352.0,14676.0,7.84,16.04,48.89,0.08,0.33,24.48,7.78,15.73,49.47,3.61,4.4,82.08,1.43,3.32,4.76,2.84,1.42,1.03,1.72,3.09,19.4
2199,2536,Marcus Liberty,Marcus Liberty,retired,F,80,205.0,October 27 1968,"Chicago, Illinois",True,/players/l/liberma01.html,0.0,"[8, 9]",4,305.0,63.0,4853.0,6.09,14.83,41.09,0.56,1.65,33.97,5.53,13.18,41.98,2.44,3.72,65.73,3.3,4.02,7.33,1.96,1.52,0.59,2.13,3.91,15.24
2200,2537,Todd Lichti,Todd Samuel Lichti,retired,G-F,76,205.0,January 8 1967,"Walnut Creek, California",True,/players/l/lichtto01.html,0.0,"[8, 10, 2, 22]",5,250.0,51.0,4366.0,6.2,13.58,45.65,0.17,0.68,24.76,6.05,12.91,46.83,3.3,4.22,78.13,1.53,2.82,4.35,2.76,1.52,0.39,2.14,3.56,15.91
2201,2539,DeAndre Liggins,DeAndre Desmond Liggins,retired,G,78,209.0,March 31 1988,"Chicago, Illinois",True,/players/l/liggide01.html,0.0,"[6, 21, 17, 22, 7, 16]",5,297.0,47.0,3408.0,2.36,6.02,39.18,0.83,2.33,35.36,1.53,3.67,41.76,0.76,1.35,56.49,0.77,3.82,4.58,2.37,2.03,0.62,1.55,3.84,6.32
2202,2540,Bill Ligon,William N. Ligon,retired,G,76,180.0,May 29 1952,"Nashville, Tennessee",True,/players/l/ligonbi01.html,0.0,[],1,38.0,0.0,272.0,7.3,18.9,38.62,0.0,0.0,0.0,7.3,18.9,38.62,2.1,3.3,63.64,1.9,1.6,3.4,3.3,1.1,1.2,0.0,4.1,16.7
2203,2542,Damian Lillard,Damian Lamonte Ollie Lillard,Portland Trail Blazers,G,74,195.0,July 15 1990,"Oakland, California",False,/players/l/lillada01.html,25.0,[25],8,603.0,603.0,21903.0,7.86,18.01,43.65,2.83,7.6,37.29,5.03,10.41,48.29,5.27,5.94,88.62,0.61,3.51,4.15,6.42,0.95,0.32,2.76,1.98,23.85
2204,2543,Jeremy Lin,Jeremy Shu-How Lin,retired,G,75,200.0,August 23 1988,"Torrance, California",True,/players/l/linje01.html,0.0,"[11, 14, 1, 20, 10, 28]",9,554.0,225.0,13654.0,5.6,12.89,43.45,1.32,3.96,33.37,4.26,8.93,47.69,4.01,4.93,81.25,0.57,3.42,4.01,6.0,1.48,0.49,3.17,3.17,16.54
2205,2544,Steve Lingenfelter,Steven Rodney Lingenfelter,retired,F,81,225.0,June 10 1958,"Eau Claire, Wisconsin",True,/players/l/lingest01.html,0.0,[27],2,10.0,0.0,67.0,2.68,3.79,70.75,0.0,0.0,0.0,2.68,3.79,70.75,0.0,3.2,0.0,2.16,6.48,8.64,2.68,0.55,1.58,3.23,11.84,5.34
2206,2545,Alton Lister,Alton Lavelle Lister,retired,C-F,84,240.0,October 1 1958,"Dallas, Texas",True,/players/l/listeal01.html,0.0,"[17, 10, 2, 25]",16,1017.0,601.0,19700.0,4.67,9.15,51.08,0.0,0.0,0.0,4.67,9.14,51.14,2.4,4.0,60.14,3.5,7.97,11.47,1.7,0.66,2.78,2.75,6.05,11.77
2207,2546,Nassir Little,Nassir Shamai Little,Portland Trail Blazers,F,77,220.0,February 11 2000,"Pensacola, Florida",False,/players/l/littlna01.html,25.0,[25],1,39.0,5.0,496.0,4.0,9.3,43.01,0.9,3.7,24.32,3.0,5.6,53.57,1.9,2.8,67.86,2.1,5.1,7.2,1.3,0.7,1.0,1.1,4.5,10.8
2208,2549,Randy Livingston,Randy Anthony Livingston,retired,G,76,209.0,April 2 1975,"New Orleans, Louisiana",True,/players/l/livinra01.html,0.0,"[24, 11, 29, 1, 5, 13, 10, 19]",11,203.0,19.0,2684.0,4.11,10.03,40.94,0.43,1.29,33.58,3.6,8.75,41.1,1.73,2.3,75.08,0.99,2.8,3.75,5.58,1.6,0.39,2.99,3.97,10.37
2209,2550,Shaun Livingston,Shaun Livingston,retired,G,79,192.0,September 11 1985,"Peoria, Illinois",True,/players/l/livinsh01.html,0.0,"[10, 13, 4, 17, 6, 30, 21, 16]",14,947.0,226.0,19670.0,4.48,9.2,48.77,0.01,0.16,8.81,4.47,9.05,49.41,1.93,2.4,80.44,0.99,3.14,4.12,5.21,1.21,0.65,2.15,3.1,10.93
2210,2552,Horacio Llamas,Horacio Llamas Grey,retired,C,83,285.0,July 17 1973,"El Rosario, Mexico",True,/players/l/llamaho01.html,0.0,[],2,28.0,2.0,143.0,5.77,12.35,46.72,0.26,0.76,34.62,5.51,11.59,47.52,2.75,4.57,60.14,1.99,7.06,9.04,1.25,2.81,2.03,5.02,9.81,14.6
2211,2555,Earl Lloyd,Earl Francis Lloyd,retired,F-C,77,200.0,April 3 1928,"Alexandria, Virginia",True,/players/l/lloydea01.html,0.0,"[9, 36]",8,553.0,318.3906393831947,14477.0,4.37,12.25,35.66,0.0,0.0,0.0,4.37,12.25,35.66,2.83,3.79,74.66,4.41,4.44,8.86,2.01,0.0,0.0,0.0,5.15,11.53
2212,2556,Lewis Lloyd,Lewis Kevin Lloyd,retired,G-F,78,205.0,February 22 1959,"Philadelphia, Pennsylvania",True,/players/l/lloydle01.html,0.0,"[11, 10, 23]",7,409.0,260.0,9529.0,8.3,15.86,52.33,0.01,0.17,4.23,8.3,15.69,52.87,2.96,3.87,76.5,1.9,2.7,4.57,4.34,1.37,0.52,3.17,3.18,19.64
2213,2557,Scott Lloyd,Scott G. Lloyd,retired,C-F,82,230.0,December 19 1952,"Chicago, Illinois",True,/players/l/lloydsc01.html,0.0,"[7, 17, 5]",6,514.0,80.11145996821088,6812.0,4.05,9.7,41.72,0.02,0.02,71.76,4.03,9.68,41.64,2.5,3.53,70.68,2.79,4.37,7.18,2.28,0.65,0.5,2.1,5.38,10.66
2214,2559,Bob Lochmueller,Robert Lee Lochmueller,retired,F,77,185.0,June 5 1927,"Elberfeld, Indiana",True,/players/l/lochmbo01.html,0.0,[],1,62.0,3.595512103503848,802.0,3.5,11.0,31.82,0.0,0.0,0.0,3.5,11.0,31.82,3.3,5.5,60.0,2.86,4.44,7.3,2.1,0.0,0.0,0.0,6.4,10.4
2215,2560,Rob Lock,Robert Alan Lock,retired,F,81,225.0,May 22 1966,"Reedley, California",True,/players/l/lockro01.html,0.0,[],1,20.0,0.0,110.0,2.9,10.5,27.62,0.0,0.0,0.0,2.9,10.5,27.62,3.9,4.9,79.59,4.6,5.9,10.5,1.3,1.0,1.3,4.3,4.9,9.8
2216,2561,Darrell Lockhart,Darrell Lockhart,retired,C,81,245.0,September 14 1960,"Thomaston, Georgia",True,/players/l/lockhda01.html,0.0,[],1,2.0,0.0,14.0,5.1,5.1,100.0,0.0,0.0,0.0,5.1,5.1,100.0,0.0,0.0,0.0,0.0,7.7,7.7,0.0,0.0,0.0,5.1,12.9,10.3
2217,2562,Ian Lockhart,Ian DeWitt Lockhart,retired,F,80,240.0,June 25 1967,"Nassau, Bahamas",True,/players/l/lockhia01.html,0.0,[],1,1.0,0.0,2.0,18.0,18.0,100.0,0.0,0.0,0.0,18.0,18.0,100.0,36.0,36.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2218,2563,Kevin Loder,Kevin Allen Loder,retired,F-G,78,205.0,March 15 1959,"Cassopolis, Michigan",True,/players/l/loderke01.html,0.0,[],3,159.0,26.0,2231.0,6.22,13.47,46.14,0.11,0.4,27.64,6.11,13.03,46.93,2.36,3.44,68.65,1.93,3.83,5.76,3.06,1.14,0.77,2.46,4.44,14.9
2219,2564,Don Lofgran,Donald James Lofgran,retired,F-C,77,200.0,November 8 1929,"Oakland, California",True,/players/l/lofgrdo01.html,0.0,[33],3,148.0,69.22571799883023,3422.0,3.77,11.11,33.93,0.0,0.0,0.0,3.77,11.11,33.93,3.29,4.65,70.75,2.5,4.44,6.94,1.89,0.0,0.0,0.0,3.78,10.8
2220,2565,Zach Lofton,Zach Lofton,retired,G,76,180.0,November 18 1992,"St. Paul, Minnesota",True,/players/l/loftoza01.html,0.0,[],1,1.0,0.0,4.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0
2221,2568,Brad Lohaus,Brad Allen Lohaus,retired,F-C,83,230.0,September 29 1964,"New Ulm, Minnesota",True,/players/l/lohaubr01.html,0.0,"[17, 2, 16, 27, 26, 18, 20, 28]",11,868.0,190.0,14133.0,5.42,12.31,44.06,1.25,3.44,36.43,4.17,8.83,47.26,1.37,1.85,73.71,1.7,4.87,6.59,2.53,1.05,1.7,1.94,4.43,13.47
2222,2569,Art Long,Arthur Donnell Long,retired,F,81,250.0,October 1 1972,"Rochester, New York",True,/players/l/longar01.html,0.0,"[23, 26, 28]",3,124.0,27.0,1431.0,4.45,10.02,44.43,0.1,0.15,65.77,4.34,9.88,43.91,1.21,2.7,44.64,3.81,5.71,9.5,1.36,0.81,1.33,2.65,6.45,10.2
2223,2570,Grant Long,Grant Andrew Long,retired,F,80,225.0,March 12 1966,"Wayne, Michigan",True,/players/l/longgr01.html,0.0,"[16, 1, 9, 2]",15,1084.0,752.0,31155.0,4.41,9.42,46.82,0.12,0.38,30.77,4.31,9.05,47.64,3.16,4.15,76.01,2.72,5.1,7.81,2.14,1.52,0.46,2.06,3.69,12.08
2224,2571,John Long,John Eddie Long,retired,G-F,77,195.0,August 28 1956,"Romulus, Michigan",True,/players/l/longjo01.html,0.0,"[9, 12, 1, 28]",14,961.0,597.69240103155,23599.0,8.03,17.22,46.63,0.15,0.51,29.67,7.84,16.71,46.89,2.88,3.32,86.73,1.55,2.37,3.92,2.76,1.45,0.29,2.45,2.97,19.09
2225,2572,Paul Long,Paul Richard Long,retired,G,74,180.0,February 8 1944,"Louisville, Kentucky",True,/players/l/longpa01.html,0.0,[9],3,71.0,0.0,436.0,8.91,19.25,46.31,0.0,0.0,0.0,8.91,19.25,46.31,4.81,6.37,75.57,0.67,4.0,4.67,4.43,0.0,0.0,0.0,4.79,22.61
